datasetID,globalattributes
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,network
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,Northernmost_Northing
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,platform_code
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,principal_investigator
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,principal_investigator_email
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,project
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,regional_facility
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,site_code
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,source
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,sourceUrl
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,Southernmost_Northing
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,standard_name_vocabulary
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,subsetVariables
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,summary
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,time_coverage_end
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,time_coverage_start
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,title
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,update_interval
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,Westernmost_Easting
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,wmo_platform_code
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,cdm_data_type
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,cdm_timeseries_variables
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,citation
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,Conventions
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,creator_name
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,creator_type
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,creator_url
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,data_mode
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,data_type
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,date_created
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,date_update
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,doi
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,Easternmost_Easting
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,featureType
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,format_version
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_lat_max
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_lat_min
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_lat_units
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_lon_max
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_lon_min
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_lon_units
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_vertical_max
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_vertical_min
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_vertical_positive
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,geospatial_vertical_units
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,history
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,id
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,infoUrl
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,institution
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,institution_edmo_code
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,institution_edmo_uri
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,keywords
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,keywords_vocabulary
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,license
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,license_uri
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,netcdf_version
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,network
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,Northernmost_Northing
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,platform_code
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,principal_investigator
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,principal_investigator_email
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,project
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,regional_facility
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,site_code
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,source
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,sourceUrl
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,Southernmost_Northing
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,standard_name_vocabulary
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,subsetVariables
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,summary
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,time_coverage_end
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,time_coverage_start
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,title
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,update_interval
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,Westernmost_Easting
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,wmo_platform_code
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,cdm_data_type
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,cdm_timeseries_variables
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,citation
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,Conventions
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,creator_name
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,creator_type
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,creator_url
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,data_mode
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,data_type
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,date_created
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,date_update
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,doi
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,Easternmost_Easting
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,featureType
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,format_version
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_lat_max
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_lat_min
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_lat_units
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_lon_max
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_lon_min
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_lon_units
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_vertical_max
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_vertical_min
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_vertical_positive
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,geospatial_vertical_units
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,history
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,id
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,infoUrl
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,institution
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,institution_edmo_code
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,institution_edmo_uri
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,keywords
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,keywords_vocabulary
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,license
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,license_uri
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,netcdf_version
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,network
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,Northernmost_Northing
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,platform_code
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,principal_investigator
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,principal_investigator_email
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,project
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,regional_facility
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,site_code
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,source
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,sourceUrl
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,Southernmost_Northing
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,standard_name_vocabulary
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,subsetVariables
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,summary
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,time_coverage_end
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,time_coverage_start
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,title
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,update_interval
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,Westernmost_Easting
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,wmo_platform_code
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,cdm_data_type
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,cdm_timeseries_variables
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,citation
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,Conventions
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,creator_name
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,creator_type
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,creator_url
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,data_mode
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,data_type
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,date_created
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,date_update
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,doi
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,Easternmost_Easting
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,featureType
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,format_version
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_lat_max
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_lat_min
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_lat_units
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_lon_max
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_lon_min
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_lon_units
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_vertical_max
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_vertical_min
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_vertical_positive
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,geospatial_vertical_units
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,history
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,id
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,infoUrl
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,institution
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,institution_edmo_code
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,institution_edmo_uri
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,keywords
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,keywords_vocabulary
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,license
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,license_uri
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,netcdf_version
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,network
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,Northernmost_Northing
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,platform_code
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,principal_investigator
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,principal_investigator_email
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,project
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,regional_facility
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,site_code
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,source
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,sourceUrl
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,Southernmost_Northing
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,standard_name_vocabulary
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,subsetVariables
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,summary
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,time_coverage_end
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,time_coverage_start
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,title
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,update_interval
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,Westernmost_Easting
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,wmo_platform_code
EMSO-AZORES_EGIM_Optode-O2_2017-2018,cdm_data_type
EMSO-AZORES_EGIM_Optode-O2_2017-2018,cdm_timeseries_variables
EMSO-AZORES_EGIM_Optode-O2_2017-2018,citation
EMSO-AZORES_EGIM_Optode-O2_2017-2018,Conventions
EMSO-AZORES_EGIM_Optode-O2_2017-2018,creator_name
EMSO-AZORES_EGIM_Optode-O2_2017-2018,creator_type
EMSO-AZORES_EGIM_Optode-O2_2017-2018,creator_url
EMSO-AZORES_EGIM_Optode-O2_2017-2018,data_mode
EMSO-AZORES_EGIM_Optode-O2_2017-2018,data_type
EMSO-AZORES_EGIM_Optode-O2_2017-2018,date_created
EMSO-AZORES_EGIM_Optode-O2_2017-2018,date_update
EMSO-AZORES_EGIM_Optode-O2_2017-2018,doi
EMSO-AZORES_EGIM_Optode-O2_2017-2018,Easternmost_Easting
EMSO-AZORES_EGIM_Optode-O2_2017-2018,featureType
EMSO-AZORES_EGIM_Optode-O2_2017-2018,format_version
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_lat_max
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_lat_min
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_lat_units
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_lon_max
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_lon_min
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_lon_units
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_vertical_max
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_vertical_min
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_vertical_positive
EMSO-AZORES_EGIM_Optode-O2_2017-2018,geospatial_vertical_units
EMSO-AZORES_EGIM_Optode-O2_2017-2018,history
EMSO-AZORES_EGIM_Optode-O2_2017-2018,id
EMSO-AZORES_EGIM_Optode-O2_2017-2018,infoUrl
EMSO-AZORES_EGIM_Optode-O2_2017-2018,institution
EMSO-AZORES_EGIM_Optode-O2_2017-2018,institution_edmo_code
EMSO-AZORES_EGIM_Optode-O2_2017-2018,institution_edmo_uri
EMSO-AZORES_EGIM_Optode-O2_2017-2018,keywords
EMSO-AZORES_EGIM_Optode-O2_2017-2018,keywords_vocabulary
EMSO-AZORES_EGIM_Optode-O2_2017-2018,license
EMSO-AZORES_EGIM_Optode-O2_2017-2018,license_uri
EMSO-AZORES_EGIM_Optode-O2_2017-2018,netcdf_version
EMSO-AZORES_EGIM_Optode-O2_2017-2018,network
EMSO-AZORES_EGIM_Optode-O2_2017-2018,Northernmost_Northing
EMSO-AZORES_EGIM_Optode-O2_2017-2018,platform_code
EMSO-AZORES_EGIM_Optode-O2_2017-2018,principal_investigator
EMSO-AZORES_EGIM_Optode-O2_2017-2018,principal_investigator_email
EMSO-AZORES_EGIM_Optode-O2_2017-2018,project
EMSO-AZORES_EGIM_Optode-O2_2017-2018,regional_facility
EMSO-AZORES_EGIM_Optode-O2_2017-2018,site_code
EMSO-AZORES_EGIM_Optode-O2_2017-2018,source
EMSO-AZORES_EGIM_Optode-O2_2017-2018,sourceUrl
EMSO-AZORES_EGIM_Optode-O2_2017-2018,Southernmost_Northing
EMSO-AZORES_EGIM_Optode-O2_2017-2018,standard_name_vocabulary
EMSO-AZORES_EGIM_Optode-O2_2017-2018,subsetVariables
EMSO-AZORES_EGIM_Optode-O2_2017-2018,summary
EMSO-AZORES_EGIM_Optode-O2_2017-2018,time_coverage_end
EMSO-AZORES_EGIM_Optode-O2_2017-2018,time_coverage_start
EMSO-AZORES_EGIM_Optode-O2_2017-2018,title
EMSO-AZORES_EGIM_Optode-O2_2017-2018,update_interval
EMSO-AZORES_EGIM_Optode-O2_2017-2018,Westernmost_Easting
EMSO-AZORES_EGIM_Optode-O2_2017-2018,wmo_platform_code
EMSO-AZORES_EGIM_Turbidity_2017-2018,cdm_data_type
EMSO-AZORES_EGIM_Turbidity_2017-2018,cdm_timeseries_variables
EMSO-AZORES_EGIM_Turbidity_2017-2018,citation
EMSO-AZORES_EGIM_Turbidity_2017-2018,Conventions
EMSO-AZORES_EGIM_Turbidity_2017-2018,creator_name
EMSO-AZORES_EGIM_Turbidity_2017-2018,creator_type
EMSO-AZORES_EGIM_Turbidity_2017-2018,data_mode
EMSO-AZORES_EGIM_Turbidity_2017-2018,data_type
EMSO-AZORES_EGIM_Turbidity_2017-2018,date_created
EMSO-AZORES_EGIM_Turbidity_2017-2018,date_update
EMSO-AZORES_EGIM_Turbidity_2017-2018,doi
EMSO-AZORES_EGIM_Turbidity_2017-2018,Easternmost_Easting
EMSO-AZORES_EGIM_Turbidity_2017-2018,featureType
EMSO-AZORES_EGIM_Turbidity_2017-2018,format_version
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_lat_max
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_lat_min
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_lat_units
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_lon_max
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_lon_min
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_lon_units
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_vertical_max
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_vertical_min
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_vertical_positive
EMSO-AZORES_EGIM_Turbidity_2017-2018,geospatial_vertical_units
EMSO-AZORES_EGIM_Turbidity_2017-2018,history
EMSO-AZORES_EGIM_Turbidity_2017-2018,id
EMSO-AZORES_EGIM_Turbidity_2017-2018,infoUrl
EMSO-AZORES_EGIM_Turbidity_2017-2018,institution
EMSO-AZORES_EGIM_Turbidity_2017-2018,institution_edmo_code
EMSO-AZORES_EGIM_Turbidity_2017-2018,institution_edmo_uri
EMSO-AZORES_EGIM_Turbidity_2017-2018,keywords
EMSO-AZORES_EGIM_Turbidity_2017-2018,license
EMSO-AZORES_EGIM_Turbidity_2017-2018,license_uri
EMSO-AZORES_EGIM_Turbidity_2017-2018,netcdf_version
EMSO-AZORES_EGIM_Turbidity_2017-2018,network
EMSO-AZORES_EGIM_Turbidity_2017-2018,Northernmost_Northing
EMSO-AZORES_EGIM_Turbidity_2017-2018,platform_code
EMSO-AZORES_EGIM_Turbidity_2017-2018,principal_investigator
EMSO-AZORES_EGIM_Turbidity_2017-2018,principal_investigator_email
EMSO-AZORES_EGIM_Turbidity_2017-2018,project
EMSO-AZORES_EGIM_Turbidity_2017-2018,regional_facility
EMSO-AZORES_EGIM_Turbidity_2017-2018,site_code
EMSO-AZORES_EGIM_Turbidity_2017-2018,source
EMSO-AZORES_EGIM_Turbidity_2017-2018,sourceUrl
EMSO-AZORES_EGIM_Turbidity_2017-2018,Southernmost_Northing
EMSO-AZORES_EGIM_Turbidity_2017-2018,standard_name_vocabulary
EMSO-AZORES_EGIM_Turbidity_2017-2018,subsetVariables
EMSO-AZORES_EGIM_Turbidity_2017-2018,summary
EMSO-AZORES_EGIM_Turbidity_2017-2018,time_coverage_end
EMSO-AZORES_EGIM_Turbidity_2017-2018,time_coverage_start
EMSO-AZORES_EGIM_Turbidity_2017-2018,title
EMSO-AZORES_EGIM_Turbidity_2017-2018,update_interval
EMSO-AZORES_EGIM_Turbidity_2017-2018,Westernmost_Easting
EMSO-AZORES_EGIM_Turbidity_2017-2018,wmo_platform_code
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,bottom_depth
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,cdm_data_type
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,cdm_timeseries_variables
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,citation
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,Conventions
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,creator_name
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,creator_type
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,creator_url
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,data_mode
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,data_type
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,date_created
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,date_update
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,doi
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,Easternmost_Easting
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,featureType
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,format_version
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_lat_max
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_lat_min
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_lat_units
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_lon_max
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_lon_min
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_lon_units
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_vertical_max
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_vertical_min
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_vertical_positive
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,geospatial_vertical_units
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,history
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,id
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,infoUrl
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,institution
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,institution_edmo_code
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,institution_edmo_uri
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,keywords
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,keywords_vocabulary
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,license
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,license_uri
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,netcdf_version
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,network
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,Northernmost_Northing
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,platform_code
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,principal_investigator
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,principal_investigator_email
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,project
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,regional_facility
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,site_code
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,source
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,sourceUrl
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,Southernmost_Northing
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,standard_name_vocabulary
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,subsetVariables
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,summary
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,time_coverage_end
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,time_coverage_start
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,title
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,update_interval
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,Westernmost_Easting
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,wmo_platform_code
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,bottom_depth
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,cdm_data_type
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,cdm_timeseries_variables
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,citation
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,Conventions
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,creator_name
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,creator_type
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,creator_url
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,data_mode
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,data_type
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,date_created
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,date_update
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,doi
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,Easternmost_Easting
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,featureType
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,format_version
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_lat_max
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_lat_min
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_lat_units
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_lon_max
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_lon_min
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_lon_units
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_vertical_max
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,geospatial_vertical_min
