datasetID,variables
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,stationname
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,latitude
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,longitude
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,rowSize
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,DEPH
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,time
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,TIME_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,EWCT
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,NSCT
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,VCSP
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,XYX_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Amplitude_X
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Amplitude_Y
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Amplitude_Z
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Amplitude_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Battery
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Battery_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,HEAD
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,HEAD_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,PITCH
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Pitch_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,ROLL
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,ROLL_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,PRES
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,PRES_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,TEMP
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,TEMP_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,SVEL
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,SVEL_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,HCSP
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,HCSP_QC
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,HCDT
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2024,Direction_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,DOX2
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,DOX_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,DENS
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,DENS_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2014,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,DOX2
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,DOX_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,DENS
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,DENS_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2015,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,TPOT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,OSAT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,DOX2
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,DOX1
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,OSAT_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2016,DOX_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,TPOT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,DOX1
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,DOX2
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,OSAT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,DENS
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,OSAT_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,DOX_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2018,DENS_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,OSAT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,OSAT_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,DOX1
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,TPOT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,DENS
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2019,DENS_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,TPOT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,DOX1
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,DOX2
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,DOX_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,OSAT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,OSAT_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,DENS
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2021,DENS_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,stationname
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,latitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,longitude
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,rowSize
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,time
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,TIME_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,POTT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,TEMP
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,TEMP_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,CNDC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,CNDC_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,PRES
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,PRES_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,DOX1
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,DOX2
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,DOX_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,sensor_theoric_depth
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,DEPH
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,PSAL
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,PSAL_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,OSAT
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,OSAT_QC
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,DENS
Emso_Western_Ligurian_Albatross_Microcat_NetCDF_2024,DENS_QC
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,stationname
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,latitude
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,longitude
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,rowSize
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,time
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,TIME_QC
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,DOX1
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,DOX_QC
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,OSAT
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,OSAT_QC
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,TEMP
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,TEMP_QC
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,DEPH
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,optodeType
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,optodeSerial
Emso_Western_Ligurian_MII_Oxygen_NetCDF_2017,optode_QC
EMSO-AZORES_SBE53_East_2016_2017,latitude
EMSO-AZORES_SBE53_East_2016_2017,longitude
EMSO-AZORES_SBE53_East_2016_2017,depth
EMSO-AZORES_SBE53_East_2016_2017,rowSize
EMSO-AZORES_SBE53_East_2016_2017,time
EMSO-AZORES_SBE53_East_2016_2017,TIME_QC
EMSO-AZORES_SBE53_East_2016_2017,DEPH_QC
EMSO-AZORES_SBE53_East_2016_2017,PRES
EMSO-AZORES_SBE53_East_2016_2017,PRES_QC
EMSO-AZORES_SBE53_East_2016_2017,TEMP
EMSO-AZORES_SBE53_East_2016_2017,TEMP_QC
EMSO-AZORES_SBE53_West_2016_2017,latitude
EMSO-AZORES_SBE53_West_2016_2017,longitude
EMSO-AZORES_SBE53_West_2016_2017,depth
EMSO-AZORES_SBE53_West_2016_2017,rowSize
EMSO-AZORES_SBE53_West_2016_2017,time
EMSO-AZORES_SBE53_West_2016_2017,TIME_QC
EMSO-AZORES_SBE53_West_2016_2017,DEPH_QC
EMSO-AZORES_SBE53_West_2016_2017,PRES
EMSO-AZORES_SBE53_West_2016_2017,PRES_QC
EMSO-AZORES_SBE53_West_2016_2017,TEMP
EMSO-AZORES_SBE53_West_2016_2017,TEMP_QC
EMSO-AZORES_SBE53_East_2018_2019,latitude
EMSO-AZORES_SBE53_East_2018_2019,longitude
EMSO-AZORES_SBE53_East_2018_2019,depth
EMSO-AZORES_SBE53_East_2018_2019,rowSize
EMSO-AZORES_SBE53_East_2018_2019,time
EMSO-AZORES_SBE53_East_2018_2019,TIME_QC
EMSO-AZORES_SBE53_East_2018_2019,DEPH_QC
EMSO-AZORES_SBE53_East_2018_2019,PRES
EMSO-AZORES_SBE53_East_2018_2019,PRES_QC
EMSO-AZORES_SBE53_East_2018_2019,TEMP
EMSO-AZORES_SBE53_East_2018_2019,TEMP_QC
EMSO-AZORES_SBE53_West_2018_2019,latitude
EMSO-AZORES_SBE53_West_2018_2019,longitude
EMSO-AZORES_SBE53_West_2018_2019,depth
EMSO-AZORES_SBE53_West_2018_2019,rowSize
EMSO-AZORES_SBE53_West_2018_2019,time
EMSO-AZORES_SBE53_West_2018_2019,TIME_QC
EMSO-AZORES_SBE53_West_2018_2019,DEPH_QC
EMSO-AZORES_SBE53_West_2018_2019,PRES
EMSO-AZORES_SBE53_West_2018_2019,PRES_QC
EMSO-AZORES_SBE53_West_2018_2019,TEMP
EMSO-AZORES_SBE53_West_2018_2019,TEMP_QC
EMSO-AZORES_SBE53_East_2019_2020,latitude
EMSO-AZORES_SBE53_East_2019_2020,longitude
EMSO-AZORES_SBE53_East_2019_2020,depth
EMSO-AZORES_SBE53_East_2019_2020,rowSize
EMSO-AZORES_SBE53_East_2019_2020,time
EMSO-AZORES_SBE53_East_2019_2020,TIME_QC
EMSO-AZORES_SBE53_East_2019_2020,DEPH_QC
EMSO-AZORES_SBE53_East_2019_2020,PRES
EMSO-AZORES_SBE53_East_2019_2020,PRES_QC
EMSO-AZORES_SBE53_East_2019_2020,TEMP
EMSO-AZORES_SBE53_East_2019_2020,TEMP_QC
EMSO-AZORES_SBE53_West_2019_2020,latitude
EMSO-AZORES_SBE53_West_2019_2020,longitude
EMSO-AZORES_SBE53_West_2019_2020,depth
EMSO-AZORES_SBE53_West_2019_2020,rowSize
EMSO-AZORES_SBE53_West_2019_2020,time
EMSO-AZORES_SBE53_West_2019_2020,TIME_QC
EMSO-AZORES_SBE53_West_2019_2020,DEPH_QC
EMSO-AZORES_SBE53_West_2019_2020,PRES
EMSO-AZORES_SBE53_West_2019_2020,PRES_QC
EMSO-AZORES_SBE53_West_2019_2020,TEMP
EMSO-AZORES_SBE53_West_2019_2020,TEMP_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,time
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,time
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,time
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,time
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,time
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,time
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,latitude
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,longitude
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,depth
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,rowSize
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,time
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,WDIR
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,WSPD
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,ATMS
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,DRYT
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,DRYT_QC
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,latitude
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,longitude
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,depth
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,rowSize
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,time
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,TIME_QC
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,DEPH_QC
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,WDIR
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,WDIR_QC
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,WSPD
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,WSPD_QC
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,ATMS
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,ATMS_QC
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,DRYT
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,DRYT_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,latitude
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,longitude
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,depth
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,rowSize
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,time
